area,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,item,value_hg_ha
India,1991,1083,72133,25.74,Potatoes,162540
India,1991,1083,72133,25.74,"Rice, paddy",26271
India,1991,1083,72133,25.74,Sorghum,6553
India,1991,1083,72133,25.74,Soybeans,7825
India,1991,1083,72133,25.74,Sweet potatoes,83453
India,1991,1083,72133,25.74,Wheat,22814
India,1991,1083,72133,26.54,Cassava,218925
India,1991,1083,72133,26.54,Maize,13763
India,1991,1083,72133,26.54,Potatoes,162540
India,1991,1083,72133,26.54,"Rice, paddy",26271
India,1991,1083,72133,26.54,Sorghum,6553
India,1991,1083,72133,26.54,Soybeans,7825
India,1991,1083,72133,26.54,Sweet potatoes,83453
India,1991,1083,72133,26.54,Wheat,22814
India,1991,1083,72133,27.35,Cassava,218925
India,1991,1083,72133,27.35,Maize,13763
India,1991,1083,72133,27.35,Potatoes,162540
India,1991,1083,72133,27.35,"Rice, paddy",26271
India,1991,1083,72133,27.35,Sorghum,6553
India,1991,1083,72133,27.35,Soybeans,7825
India,1991,1083,72133,27.35,Sweet potatoes,83453
India,1991,1083,72133,27.35,Wheat,22814
India,1991,1083,72133,25.4,Cassava,218925
India,1991,1083,72133,25.4,Maize,13763
India,1991,1083,72133,25.4,Potatoes,162540
India,1991,1083,72133,25.4,"Rice, paddy",26271
India,1991,1083,72133,25.4,Sorghum,6553
India,1991,1083,72133,25.4,Soybeans,7825
India,1991,1083,72133,25.4,Sweet potatoes,83453
India,1991,1083,72133,25.4,Wheat,22814
India,1991,1083,72133,25.99,Cassava,218925
India,1991,1083,72133,25.99,Maize,13763
India,1991,1083,72133,25.99,Potatoes,162540
India,1991,1083,72133,25.99,"Rice, paddy",26271
India,1991,1083,72133,25.99,Sorghum,6553
India,1991,1083,72133,25.99,Soybeans,7825
India,1991,1083,72133,25.99,Sweet potatoes,83453
India,1991,1083,72133,25.99,Wheat,22814
India,1991,1083,72133,25.32,Cassava,218925
India,1991,1083,72133,25.32,Maize,13763
India,1991,1083,72133,25.32,Potatoes,162540
India,1991,1083,72133,25.32,"Rice, paddy",26271
India,1991,1083,72133,25.32,Sorghum,6553
India,1991,1083,72133,25.32,Soybeans,7825
India,1991,1083,72133,25.32,Sweet potatoes,83453
India,1991,1083,72133,25.32,Wheat,22814
India,1991,1083,72133,26.2,Cassava,218925
India,1991,1083,72133,26.2,Maize,13763
India,1991,1083,72133,26.2,Potatoes,162540
India,1991,1083,72133,26.2,"Rice, paddy",26271
India,1991,1083,72133,26.2,Sorghum,6553
India,1991,1083,72133,26.2,Soybeans,7825
India,1991,1083,72133,26.2,Sweet potatoes,83453
India,1991,1083,72133,26.2,Wheat,22814
India,1991,1083,72133,25.55,Cassava,218925
India,1991,1083,72133,25.55,Maize,13763
India,1991,1083,72133,25.55,Potatoes,162540
India,1991,1083,72133,25.55,"Rice, paddy",26271
India,1991,1083,72133,25.55,Sorghum,6553
India,1991,1083,72133,25.55,Soybeans,7825
India,1991,1083,72133,25.55,Sweet potatoes,83453
India,1991,1083,72133,25.55,Wheat,22814
India,1991,1083,72133,25.06,Cassava,218925
India,1991,1083,72133,25.06,Maize,13763
India,1991,1083,72133,25.06,Potatoes,162540
India,1991,1083,72133,25.06,"Rice, paddy",26271
India,1991,1083,72133,25.06,Sorghum,6553
India,1991,1083,72133,25.06,Soybeans,7825
India,1991,1083,72133,25.06,Sweet potatoes,83453
India,1991,1083,72133,25.06,Wheat,22814
India,1991,1083,72133,26.34,Cassava,218925
India,1991,1083,72133,26.34,Maize,13763
India,1991,1083,72133,26.34,Potatoes,162540
India,1991,1083,72133,26.34,"Rice, paddy",26271
India,1991,1083,72133,26.34,Sorghum,6553
India,1991,1083,72133,26.34,Soybeans,7825
India,1991,1083,72133,26.34,Sweet potatoes,83453
India,1991,1083,72133,26.34,Wheat,22814
India,1991,1083,72133,24.62,Cassava,218925
India,1991,1083,72133,24.62,Maize,13763
India,1991,1083,72133,24.62,Potatoes,162540
India,1991,1083,72133,24.62,"Rice, paddy",26271
India,1991,1083,72133,24.62,Sorghum,6553
India,1991,1083,72133,24.62,Soybeans,7825
India,1991,1083,72133,24.62,Sweet potatoes,83453
India,1991,1083,72133,24.62,Wheat,22814
India,1991,1083,72133,26.7,Cassava,218925
India,1991,1083,72133,26.7,Maize,13763
India,1991,1083,72133,26.7,Potatoes,162540
India,1991,1083,72133,26.7,"Rice, paddy",26271
India,1991,1083,72133,26.7,Sorghum,6553
India,1991,1083,72133,26.7,Soybeans,7825
India,1991,1083,72133,26.7,Sweet potatoes,83453
India,1991,1083,72133,26.7,Wheat,22814
India,1992,1083,70791,25.69,Cassava,232463
India,1992,1083,70791,25.69,Maize,16758
India,1992,1083,70791,25.69,Potatoes,160294
India,1992,1083,70791,25.69,"Rice, paddy",26092
India,1992,1083,70791,25.69,Sorghum,9820
India,1992,1083,70791,25.69,Soybeans,8947
India,1992,1083,70791,25.69,Sweet potatoes,82835
India,1992,1083,70791,25.69,Wheat,23940
India,1992,1083,70791,26.82,Cassava,232463
India,1992,1083,70791,26.82,Maize,16758
India,1992,1083,70791,26.82,Potatoes,160294
India,1992,1083,70791,26.82,"Rice, paddy",26092
India,1992,1083,70791,26.82,Sorghum,9820
India,1992,1083,70791,26.82,Soybeans,8947
India,1992,1083,70791,26.82,Sweet potatoes,82835
India,1992,1083,70791,26.82,Wheat,23940
India,1992,1083,70791,26.09,Cassava,232463
India,1992,1083,70791,26.09,Maize,16758
India,1992,1083,70791,26.09,Potatoes,160294
India,1992,1083,70791,26.09,"Rice, paddy",26092
India,1992,1083,70791,26.09,Sorghum,9820
India,1992,1083,70791,26.09,Soybeans,8947
India,1992,1083,70791,26.09,Sweet potatoes,82835
India,1992,1083,70791,26.09,Wheat,23940
India,1992,1083,70791,23.79,Cassava,232463
India,1992,1083,70791,23.79,Maize,16758
India,1992,1083,70791,23.79,Potatoes,160294
India,1992,1083,70791,23.79,"Rice, paddy",26092
India,1992,1083,70791,23.79,Sorghum,9820
India,1992,1083,70791,23.79,Soybeans,8947
India,1992,1083,70791,23.79,Sweet potatoes,82835
India,1992,1083,70791,23.79,Wheat,23940
India,1992,1083,70791,25.16,Cassava,232463
India,1992,1083,70791,25.16,Maize,16758
India,1992,1083,70791,25.16,Potatoes,160294
India,1992,1083,70791,25.16,"Rice, paddy",26092
India,1992,1083,70791,25.16,Sorghum,9820
India,1992,1083,70791,25.16,Soybeans,8947
India,1992,1083,70791,25.16,Sweet potatoes,82835
India,1992,1083,70791,25.16,Wheat,23940
India,1992,1083,70791,25.91,Cassava,232463
India,1992,1083,70791,25.91,Maize,16758
India,1992,1083,70791,25.91,Potatoes,160294
India,1992,1083,70791,25.91,"Rice, paddy",26092
India,1992,1083,70791,25.91,Sorghum,9820
India,1992,1083,70791,25.91,Soybeans,8947
India,1992,1083,70791,25.91,Sweet potatoes,82835
India,1992,1083,70791,25.91,Wheat,23940
India,1992,1083,70791,25.52,Cassava,232463
India,1992,1083,70791,25.52,Maize,16758
India,1992,1083,70791,25.52,Potatoes,160294
India,1992,1083,70791,25.52,"Rice, paddy",26092
India,1992,1083,70791,25.52,Sorghum,9820
India,1992,1083,70791,25.52,Soybeans,8947
India,1992,1083,70791,25.52,Sweet potatoes,82835
India,1992,1083,70791,25.52,Wheat,23940
India,1992,1083,70791,26.41,Cassava,232463
India,1992,1083,70791,26.41,Maize,16758
India,1992,1083,70791,26.41,Potatoes,160294
India,1992,1083,70791,26.41,"Rice, paddy",26092
India,1992,1083,70791,26.41,Sorghum,9820
India,1992,1083,70791,26.41,Soybeans,8947
India,1992,1083,70791,26.41,Sweet potatoes,82835
India,1992,1083,70791,26.41,Wheat,23940
India,1992,1083,70791,27.24,Cassava,232463
India,1992,1083,70791,27.24,Maize,16758
India,1992,1083,70791,27.24,Potatoes,160294
India,1992,1083,70791,27.24,"Rice, paddy",26092
India,1992,1083,70791,27.24,Sorghum,9820
India,1992,1083,70791,27.24,Soybeans,8947
India,1992,1083,70791,27.24,Sweet potatoes,82835
India,1992,1083,70791,27.24,Wheat,23940
India,1992,1083,70791,25.41,Cassava,232463
India,1992,1083,70791,25.41,Maize,16758
India,1992,1083,70791,25.41,Potatoes,160294
India,1992,1083,70791,25.41,"Rice, paddy",26092
India,1992,1083,70791,25.41,Sorghum,9820
India,1992,1083,70791,25.41,Soybeans,8947
India,1992,1083,70791,25.41,Sweet potatoes,82835
India,1992,1083,70791,25.41,Wheat,23940
India,1992,1083,70791,25.73,Cassava,232463
India,1992,1083,70791,25.73,Maize,16758
India,1992,1083,70791,25.73,Potatoes,160294
India,1992,1083,70791,25.73,"Rice, paddy",26092
India,1992,1083,70791,25.73,Sorghum,9820
India,1992,1083,70791,25.73,Soybeans,8947
India,1992,1083,70791,25.73,Sweet potatoes,82835
India,1992,1083,70791,25.73,Wheat,23940
India,1992,1083,70791,25.27,Cassava,232463
India,1992,1083,70791,25.27,Maize,16758
India,1992,1083,70791,25.27,Potatoes,160294
India,1992,1083,70791,25.27,"Rice, paddy",26092
India,1992,1083,70791,25.27,Sorghum,9820
India,1992,1083,70791,25.27,Soybeans,8947
India,1992,1083,70791,25.27,Sweet potatoes,82835
India,1992,1083,70791,25.27,Wheat,23940
India,1992,1083,70791,26.32,Cassava,232463
India,1992,1083,70791,26.32,Maize,16758
India,1992,1083,70791,26.32,Potatoes,160294
India,1992,1083,70791,26.32,"Rice, paddy",26092
India,1992,1083,70791,26.32,Sorghum,9820
India,1992,1083,70791,26.32,Soybeans,8947
India,1992,1083,70791,26.32,Sweet potatoes,82835
India,1992,1083,70791,26.32,Wheat,23940
India,1992,1083,70791,25.58,Cassava,232463
India,1992,1083,70791,25.58,Maize,16758
India,1992,1083,70791,25.58,Potatoes,160294
India,1992,1083,70791,25.58,"Rice, paddy",26092
India,1992,1083,70791,25.58,Sorghum,9820
India,1992,1083,70791,25.58,Soybeans,8947
India,1992,1083,70791,25.58,Sweet potatoes,82835
India,1992,1083,70791,25.58,Wheat,23940
India,1992,1083,70791,25.14,Cassava,232463
India,1992,1083,70791,25.14,Maize,16758
India,1992,1083,70791,25.14,Potatoes,160294
India,1992,1083,70791,25.14,"Rice, paddy",26092
India,1992,1083,70791,25.14,Sorghum,9820
India,1992,1083,70791,25.14,Soybeans,8947
India,1992,1083,70791,25.14,Sweet potatoes,82835
India,1992,1083,70791,25.14,Wheat,23940
India,1992,1083,70791,26.37,Cassava,232463
India,1992,1083,70791,26.37,Maize,16758
India,1992,1083,70791,26.37,Potatoes,160294
India,1992,1083,70791,26.37,"Rice, paddy",26092
India,1992,1083,70791,26.37,Sorghum,9820
India,1992,1083,70791,26.37,Soybeans,8947
India,1992,1083,70791,26.37,Sweet potatoes,82835
India,1992,1083,70791,26.37,Wheat,23940
India,1992,1083,70791,24.62,Cassava,232463
India,1992,1083,70791,24.62,Maize,16758
India,1992,1083,70791,24.62,Potatoes,160294
India,1992,1083,70791,24.62,"Rice, paddy",26092
India,1992,1083,70791,24.62,Sorghum,9820
India,1992,1083,70791,24.62,Soybeans,8947
India,1992,1083,70791,24.62,Sweet potatoes,82835
India,1992,1083,70791,24.62,Wheat,23940
India,1992,1083,70791,26.78,Cassava,232463
India,1992,1083,70791,26.78,Maize,16758
India,1992,1083,70791,26.78,Potatoes,160294
India,1992,1083,70791,26.78,"Rice, paddy",26092
India,1992,1083,70791,26.78,Sorghum,9820
India,1992,1083,70791,26.78,Soybeans,8947
India,1992,1083,70791,26.78,Sweet potatoes,82835
India,1992,1083,70791,26.78,Wheat,23940
India,1992,1083,70791,25.89,Cassava,232463
India,1992,1083,70791,25.89,Maize,16758
India,1992,1083,70791,25.89,Potatoes,160294
India,1992,1083,70791,25.89,"Rice, paddy",26092
India,1992,1083,70791,25.89,Sorghum,9820
India,1992,1083,70791,25.89,Soybeans,8947
India,1992,1083,70791,25.89,Sweet potatoes,82835
India,1992,1083,70791,25.89,Wheat,23940
India,1993,1083,66388,25.88,Cassava,230430
India,1993,1083,66388,25.88,Maize,16015
India,1993,1083,66388,25.88,Potatoes,149024
India,1993,1083,66388,25.88,"Rice, paddy",28303
India,1993,1083,66388,25.88,Sorghum,8981
India,1993,1083,66388,25.88,Soybeans,10857
India,1993,1083,66388,25.88,Sweet potatoes,85962
India,1993,1083,66388,25.88,Wheat,23267
India,1993,1083,66388,27.46,Cassava,230430
India,1993,1083,66388,27.46,Maize,16015
India,1993,1083,66388,27.46,Potatoes,149024
India,1993,1083,66388,27.46,"Rice, paddy",28303
India,1993,1083,66388,27.46,Sorghum,8981
India,1993,1083,66388,27.46,Soybeans,10857
India,1993,1083,66388,27.46,Sweet potatoes,85962
India,1993,1083,66388,27.46,Wheat,23267
India,1993,1083,66388,26.1,Cassava,230430
India,1993,1083,66388,26.1,Maize,16015
India,1993,1083,66388,26.1,Potatoes,149024
India,1993,1083,66388,26.1,"Rice, paddy",28303
India,1993,1083,66388,26.1,Sorghum,8981
India,1993,1083,66388,26.1,Soybeans,10857
India,1993,1083,66388,26.1,Sweet potatoes,85962
India,1993,1083,66388,26.1,Wheat,23267
India,1993,1083,66388,24.34,Cassava,230430
India,1993,1083,66388,24.34,Maize,16015
India,1993,1083,66388,24.34,Potatoes,149024
India,1993,1083,66388,24.34,"Rice, paddy",28303
India,1993,1083,66388,24.34,Sorghum,8981
India,1993,1083,66388,24.34,Soybeans,10857
India,1993,1083,66388,24.34,Sweet potatoes,85962
India,1993,1083,66388,24.34,Wheat,23267
India,1993,1083,66388,25.22,Cassava,230430
India,1993,1083,66388,25.22,Maize,16015
India,1993,1083,66388,25.22,Potatoes,149024
India,1993,1083,66388,25.22,"Rice, paddy",28303
India,1993,1083,66388,25.22,Sorghum,8981
India,1993,1083,66388,25.22,Soybeans,10857
India,1993,1083,66388,25.22,Sweet potatoes,85962
India,1993,1083,66388,25.22,Wheat,23267
India,1993,1083,66388,25.75,Cassava,230430
India,1993,1083,66388,25.75,Maize,16015
India,1993,1083,66388,25.75,Potatoes,149024
India,1993,1083,66388,25.75,"Rice, paddy",28303
India,1993,1083,66388,25.75,Sorghum,8981
India,1993,1083,66388,25.75,Soybeans,10857
India,1993,1083,66388,25.75,Sweet potatoes,85962
India,1993,1083,66388,25.75,Wheat,23267
India,1993,1083,66388,25.92,Cassava,230430
India,1993,1083,66388,25.92,Maize,16015
India,1993,1083,66388,25.92,Potatoes,149024
India,1993,1083,66388,25.92,"Rice, paddy",28303
India,1993,1083,66388,25.92,Sorghum,8981
India,1993,1083,66388,25.92,Soybeans,10857
India,1993,1083,66388,25.92,Sweet potatoes,85962
India,1993,1083,66388,25.92,Wheat,23267
India,1993,1083,66388,26.34,Cassava,230430
India,1993,1083,66388,26.34,Maize,16015
India,1993,1083,66388,26.34,Potatoes,149024
India,1993,1083,66388,26.34,"Rice, paddy",28303
India,1993,1083,66388,26.34,Sorghum,8981
India,1993,1083,66388,26.34,Soybeans,10857
India,1993,1083,66388,26.34,Sweet potatoes,85962
India,1993,1083,66388,26.34,Wheat,23267
India,1993,1083,66388,27.24,Cassava,230430
India,1993,1083,66388,27.24,Maize,16015
India,1993,1083,66388,27.24,Potatoes,149024
India,1993,1083,66388,27.24,"Rice, paddy",28303
India,1993,1083,66388,27.24,Sorghum,8981
India,1993,1083,66388,27.24,Soybeans,10857
India,1993,1083,66388,27.24,Sweet potatoes,85962
India,1993,1083,66388,27.24,Wheat,23267
India,1993,1083,66388,25.5,Cassava,230430
India,1993,1083,66388,25.5,Maize,16015
India,1993,1083,66388,25.5,Potatoes,149024
India,1993,1083,66388,25.5,"Rice, paddy",28303
India,1993,1083,66388,25.5,Sorghum,8981
India,1993,1083,66388,25.5,Soybeans,10857
India,1993,1083,66388,25.5,Sweet potatoes,85962
India,1993,1083,66388,25.5,Wheat,23267
India,1993,1083,66388,26.32,Cassava,230430
India,1993,1083,66388,26.32,Maize,16015
India,1993,1083,66388,26.32,Potatoes,149024
India,1993,1083,66388,26.32,"Rice, paddy",28303
India,1993,1083,66388,26.32,Sorghum,8981
India,1993,1083,66388,26.32,Soybeans,10857
India,1993,1083,66388,26.32,Sweet potatoes,85962
India,1993,1083,66388,26.32,Wheat,23267
India,1993,1083,66388,25.27,Cassava,230430
India,1993,1083,66388,25.27,Maize,16015
India,1993,1083,66388,25.27,Potatoes,149024
India,1993,1083,66388,25.27,"Rice, paddy",28303
India,1993,1083,66388,25.27,Sorghum,8981
India,1993,1083,66388,25.27,Soybeans,10857
India,1993,1083,66388,25.27,Sweet potatoes,85962
India,1993,1083,66388,25.27,Wheat,23267
India,1993,1083,66388,26.07,Cassava,230430
India,1993,1083,66388,26.07,Maize,16015
India,1993,1083,66388,26.07,Potatoes,149024
India,1993,1083,66388,26.07,"Rice, paddy",28303
India,1993,1083,66388,26.07,Sorghum,8981
India,1993,1083,66388,26.07,Soybeans,10857
India,1993,1083,66388,26.07,Sweet potatoes,85962
India,1993,1083,66388,26.07,Wheat,23267
India,1993,1083,66388,25.66,Cassava,230430
India,1993,1083,66388,25.66,Maize,16015
India,1993,1083,66388,25.66,Potatoes,149024
India,1993,1083,66388,25.66,"Rice, paddy",28303
India,1993,1083,66388,25.66,Sorghum,8981
India,1993,1083,66388,25.66,Soybeans,10857
India,1993,1083,66388,25.66,Sweet potatoes,85962
India,1993,1083,66388,25.66,Wheat,23267
India,1993,1083,66388,25.06,Cassava,230430
India,1993,1083,66388,25.06,Maize,16015
India,1993,1083,66388,25.06,Potatoes,149024
India,1993,1083,66388,25.06,"Rice, paddy",28303
India,1993,1083,66388,25.06,Sorghum,8981
India,1993,1083,66388,25.06,Soybeans,10857
India,1993,1083,66388,25.06,Sweet potatoes,85962
India,1993,1083,66388,25.06,Wheat,23267
India,1993,1083,66388,27.07,Cassava,230430
India,1993,1083,66388,27.07,Maize,16015
India,1993,1083,66388,27.07,Potatoes,149024
India,1993,1083,66388,27.07,"Rice, paddy",28303
India,1993,1083,66388,27.07,Sorghum,8981
India,1993,1083,66388,27.07,Soybeans,10857
India,1993,1083,66388,27.07,Sweet potatoes,85962
India,1993,1083,66388,27.07,Wheat,23267
India,1993,1083,66388,24.74,Cassava,230430
India,1993,1083,66388,24.74,Maize,16015
India,1993,1083,66388,24.74,Potatoes,149024
India,1993,1083,66388,24.74,"Rice, paddy",28303
India,1993,1083,66388,24.74,Sorghum,8981
India,1993,1083,66388,24.74,Soybeans,10857
India,1993,1083,66388,24.74,Sweet potatoes,85962
India,1993,1083,66388,24.74,Wheat,23267
India,1993,1083,66388,27.04,Cassava,230430
India,1993,1083,66388,27.04,Maize,16015
India,1993,1083,66388,27.04,Potatoes,149024
India,1993,1083,66388,27.04,"Rice, paddy",28303
India,1993,1083,66388,27.04,Sorghum,8981
India,1993,1083,66388,27.04,Soybeans,10857
India,1993,1083,66388,27.04,Sweet potatoes,85962
India,1993,1083,66388,27.04,Wheat,23267
India,1993,1083,66388,25.97,Cassava,230430
India,1993,1083,66388,25.97,Maize,16015
India,1993,1083,66388,25.97,Potatoes,149024
India,1993,1083,66388,25.97,"Rice, paddy",28303
India,1993,1083,66388,25.97,Sorghum,8981
India,1993,1083,66388,25.97,Soybeans,10857
India,1993,1083,66388,25.97,Sweet potatoes,85962
India,1993,1083,66388,25.97,Wheat,23267
India,1994,1083,61357,25.75,Cassava,245277
India,1994,1083,61357,25.75,Maize,14480
India,1994,1083,61357,25.75,Potatoes,166101
India,1994,1083,61357,25.75,"Rice, paddy",28645
India,1994,1083,61357,25.75,Sorghum,7786
India,1994,1083,61357,25.75,Soybeans,9106
India,1994,1083,61357,25.75,Sweet potatoes,84823
India,1994,1083,61357,25.75,Wheat,23796
India,1994,1083,61357,26.74,Cassava,245277
India,1994,1083,61357,26.74,Maize,14480
India,1994,1083,61357,26.74,Potatoes,166101
India,1994,1083,61357,26.74,"Rice, paddy",28645
India,1994,1083,61357,26.74,Sorghum,7786
India,1994,1083,61357,26.74,Soybeans,9106
India,1994,1083,61357,26.74,Sweet potatoes,84823
India,1994,1083,61357,26.74,Wheat,23796
India,1994,1083,61357,26.03,Cassava,245277
India,1994,1083,61357,26.03,Maize,14480
India,1994,1083,61357,26.03,Potatoes,166101
India,1994,1083,61357,26.03,"Rice, paddy",28645
India,1994,1083,61357,26.03,Sorghum,7786
India,1994,1083,61357,26.03,Soybeans,9106
India,1994,1083,61357,26.03,Sweet potatoes,84823
India,1994,1083,61357,26.03,Wheat,23796
India,1994,1083,61357,24.29,Cassava,245277
India,1994,1083,61357,24.29,Maize,14480
India,1994,1083,61357,24.29,Potatoes,166101
India,1994,1083,61357,24.29,"Rice, paddy",28645
India,1994,1083,61357,24.29,Sorghum,7786
India,1994,1083,61357,24.29,Soybeans,9106
India,1994,1083,61357,24.29,Sweet potatoes,84823
India,1994,1083,61357,24.29,Wheat,23796
India,1994,1083,61357,25.22,Cassava,245277
India,1994,1083,61357,25.22,Maize,14480
India,1994,1083,61357,25.22,Potatoes,166101
India,1994,1083,61357,25.22,"Rice, paddy",28645
India,1994,1083,61357,25.22,Sorghum,7786
India,1994,1083,61357,25.22,Soybeans,9106
India,1994,1083,61357,25.22,Sweet potatoes,84823
India,1994,1083,61357,25.22,Wheat,23796
India,1994,1083,61357,25.33,Cassava,245277
India,1994,1083,61357,25.33,Maize,14480
India,1994,1083,61357,25.33,Potatoes,166101
India,1994,1083,61357,25.33,"Rice, paddy",28645
India,1994,1083,61357,25.33,Sorghum,7786
India,1994,1083,61357,25.33,Soybeans,9106
India,1994,1083,61357,25.33,Sweet potatoes,84823
India,1994,1083,61357,25.33,Wheat,23796
India,1994,1083,61357,25.87,Cassava,245277
India,1994,1083,61357,25.87,Maize,14480
India,1994,1083,61357,25.87,Potatoes,166101
India,1994,1083,61357,25.87,"Rice, paddy",28645
India,1994,1083,61357,25.87,Sorghum,7786
India,1994,1083,61357,25.87,Soybeans,9106
India,1994,1083,61357,25.87,Sweet potatoes,84823
India,1994,1083,61357,25.87,Wheat,23796
India,1994,1083,61357,26.54,Cassava,245277
India,1994,1083,61357,26.54,Maize,14480
India,1994,1083,61357,26.54,Potatoes,166101
India,1994,1083,61357,26.54,"Rice, paddy",28645
India,1994,1083,61357,26.54,Sorghum,7786
India,1994,1083,61357,26.54,Soybeans,9106
India,1994,1083,61357,26.54,Sweet potatoes,84823
India,1994,1083,61357,26.54,Wheat,23796
India,1994,1083,61357,27.07,Cassava,245277
India,1994,1083,61357,27.07,Maize,14480
India,1994,1083,61357,27.07,Potatoes,166101
India,1994,1083,61357,27.07,"Rice, paddy",28645
India,1994,1083,61357,27.07,Sorghum,7786
India,1994,1083,61357,27.07,Soybeans,9106
India,1994,1083,61357,27.07,Sweet potatoes,84823
India,1994,1083,61357,27.07,Wheat,23796
India,1994,1083,61357,25.01,Cassava,245277
India,1994,1083,61357,25.01,Maize,14480
India,1994,1083,61357,25.01,Potatoes,166101
India,1994,1083,61357,25.01,"Rice, paddy",28645
India,1994,1083,61357,25.01,Sorghum,7786
India,1994,1083,61357,25.01,Soybeans,9106
India,1994,1083,61357,25.01,Sweet potatoes,84823
India,1994,1083,61357,25.01,Wheat,23796
India,1994,1083,61357,25.92,Cassava,245277
India,1994,1083,61357,25.92,Maize,14480
India,1994,1083,61357,25.92,Potatoes,166101
India,1994,1083,61357,25.92,"Rice, paddy",28645
India,1994,1083,61357,25.92,Sorghum,7786
India,1994,1083,61357,25.92,Soybeans,9106
India,1994,1083,61357,25.92,Sweet potatoes,84823
India,1994,1083,61357,25.92,Wheat,23796
India,1994,1083,61357,25.71,Cassava,245277
India,1994,1083,61357,25.71,Maize,14480
India,1994,1083,61357,25.71,Potatoes,166101
India,1994,1083,61357,25.71,"Rice, paddy",28645
India,1994,1083,61357,25.71,Sorghum,7786
India,1994,1083,61357,25.71,Soybeans,9106
India,1994,1083,61357,25.71,Sweet potatoes,84823
India,1994,1083,61357,25.71,Wheat,23796
India,1994,1083,61357,24.84,Cassava,245277
India,1994,1083,61357,24.84,Maize,14480
India,1994,1083,61357,24.84,Potatoes,166101
India,1994,1083,61357,24.84,"Rice, paddy",28645
India,1994,1083,61357,24.84,Sorghum,7786
India,1994,1083,61357,24.84,Soybeans,9106
India,1994,1083,61357,24.84,Sweet potatoes,84823
India,1994,1083,61357,24.84,Wheat,23796
India,1994,1083,61357,26.46,Cassava,245277
India,1994,1083,61357,26.46,Maize,14480
India,1994,1083,61357,26.46,Potatoes,166101
India,1994,1083,61357,26.46,"Rice, paddy",28645
India,1994,1083,61357,26.46,Sorghum,7786
India,1994,1083,61357,26.46,Soybeans,9106
India,1994,1083,61357,26.46,Sweet potatoes,84823
India,1994,1083,61357,26.46,Wheat,23796
India,1994,1083,61357,24.71,Cassava,245277
India,1994,1083,61357,24.71,Maize,14480
India,1994,1083,61357,24.71,Potatoes,166101
India,1994,1083,61357,24.71,"Rice, paddy",28645
India,1994,1083,61357,24.71,Sorghum,7786
India,1994,1083,61357,24.71,Soybeans,9106
India,1994,1083,61357,24.71,Sweet potatoes,84823
India,1994,1083,61357,24.71,Wheat,23796
India,1994,1083,61357,26.55,Cassava,245277
India,1994,1083,61357,26.55,Maize,14480
India,1994,1083,61357,26.55,Potatoes,166101
India,1994,1083,61357,26.55,"Rice, paddy",28645
India,1994,1083,61357,26.55,Sorghum,7786
India,1994,1083,61357,26.55,Soybeans,9106
India,1994,1083,61357,26.55,Sweet potatoes,84823
India,1994,1083,61357,26.55,Wheat,23796
India,1994,1083,61357,25.95,Cassava,245277
India,1994,1083,61357,25.95,Maize,14480
India,1994,1083,61357,25.95,Potatoes,166101
India,1994,1083,61357,25.95,"Rice, paddy",28645
India,1994,1083,61357,25.95,Sorghum,7786
India,1994,1083,61357,25.95,Soybeans,9106
India,1994,1083,61357,25.95,Sweet potatoes,84823
India,1994,1083,61357,25.95,Wheat,23796
India,1995,1083,61257,25.86,Cassava,252775
India,1995,1083,61257,25.86,Maize,15946
India,1995,1083,61257,25.86,Potatoes,162720
India,1995,1083,61257,25.86,"Rice, paddy",26972
India,1995,1083,61257,25.86,Sorghum,8235
India,1995,1083,61257,25.86,Soybeans,10121
India,1995,1083,61257,25.86,Sweet potatoes,80643
India,1995,1083,61257,25.86,Wheat,25590
India,1995,1083,61257,27.2,Cassava,252775
India,1995,1083,61257,27.2,Maize,15946
India,1995,1083,61257,27.2,Potatoes,162720
India,1995,1083,61257,27.2,"Rice, paddy",26972
India,1995,1083,61257,27.2,Sorghum,8235
India,1995,1083,61257,27.2,Soybeans,10121
India,1995,1083,61257,27.2,Sweet potatoes,80643
India,1995,1083,61257,27.2,Wheat,25590
India,1995,1083,61257,26.15,Cassava,252775
India,1995,1083,61257,26.15,Maize,15946
India,1995,1083,61257,26.15,Potatoes,162720
India,1995,1083,61257,26.15,"Rice, paddy",26972
India,1995,1083,61257,26.15,Sorghum,8235
India,1995,1083,61257,26.15,Soybeans,10121
India,1995,1083,61257,26.15,Sweet potatoes,80643
India,1995,1083,61257,26.15,Wheat,25590
India,1995,1083,61257,24.04,Cassava,252775
India,1995,1083,61257,24.04,Maize,15946
India,1995,1083,61257,24.04,Potatoes,162720
India,1995,1083,61257,24.04,"Rice, paddy",26972
India,1995,1083,61257,24.04,Sorghum,8235
India,1995,1083,61257,24.04,Soybeans,10121
India,1995,1083,61257,24.04,Sweet potatoes,80643
India,1995,1083,61257,24.04,Wheat,25590
India,1995,1083,61257,25.44,Cassava,252775
India,1995,1083,61257,25.44,Maize,15946
India,1995,1083,61257,25.44,Potatoes,162720
India,1995,1083,61257,25.44,"Rice, paddy",26972
India,1995,1083,61257,25.44,Sorghum,8235
India,1995,1083,61257,25.44,Soybeans,10121
India,1995,1083,61257,25.44,Sweet potatoes,80643
India,1995,1083,61257,25.44,Wheat,25590
India,1995,1083,61257,25.73,Cassava,252775
